Population_centroid,index_right,UID,GID_0,NAME_0,VARNAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,ISO_1,HASC_1,CC_1,TYPE_1,ENGTYPE_1,VALIDFR_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,CC_2,TYPE_2,ENGTYPE_2,VALIDFR_2,GID_3,NAME_3,VARNAME_3,NL_NAME_3,HASC_3,CC_3,TYPE_3,ENGTYPE_3,VALIDFR_3,GID_4,NAME_4,VARNAME_4,CC_4,TYPE_4,ENGTYPE_4,VALIDFR_4,GID_5,NAME_5,CC_5,TYPE_5,ENGTYPE_5,GOVERNEDBY,SOVEREIGN,DISPUTEDBY,REGION,VARREGION,COUNTRY,CONTINENT,SUBCONT,Total_Demand_2024_centroid,Total_Demand_2030_centroid,Total_Demand_2050_centroid
21.174969144463535,18561,18562,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.9_1,Nahi,,ན་ཧི་,BT.WP.NH,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,296.8737528941961,296.3438727606651,295.56685249533075
41.94663275837898,18561,18562,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.9_1,Nahi,,ན་ཧི་,BT.WP.NH,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,588.0931491940592,587.0434812008948,585.5042400575697
23.03637748539448,18561,18562,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.9_1,Nahi,,ན་ཧི་,BT.WP.NH,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,322.9707580926766,322.3942982785085,321.54897321456514
43.27701224908232,18561,18562,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.9_1,Nahi,,ན་ཧི་,BT.WP.NH,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,606.7451127215637,605.6621534561726,604.074093737585
113.4966516624391,18561,18562,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.9_1,Nahi,,ན་ཧི་,BT.WP.NH,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1591.2267304891618,1588.3866025754953,1584.2218173619895
62.24431112289429,18561,18562,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.9_1,Nahi,,ན་ཧི་,BT.WP.NH,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,872.6672569531972,871.1096620559234,868.8255930301649
9.314990997314453,18561,18562,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.9_1,Nahi,,ན་ཧི་,BT.WP.NH,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,130.59647533283112,130.36337800740773,130.0215623132766
568.1202885186673,18561,18562,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.9_1,Nahi,,ན་ཧི་,BT.WP.NH,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,7965.064836562869,7950.848256019673,7930.000953985138
580.9643017482757,18567,18568,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.15_1,Thedtsho,,ཐེད་ཚོ་,BT.WP.TD,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,8145.138317836088,8130.600330097503,8109.281714102624
73.08711848020555,18565,18566,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.13_1,Ruepisa,Ruebisa,རུས་སྦིས་ས་,BT.WP.RB,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1024.6837671125722,1022.8548429788236,1020.1728946932528
54.477785183340316,18565,18566,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.13_1,Ruepisa,Ruebisa,རུས་སྦིས་ས་,BT.WP.RB,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,763.7803118580088,762.4170656643315,760.4179910584045
21.087471290156245,18565,18566,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.13_1,Ruepisa,Ruebisa,རུས་སྦིས་ས་,BT.WP.RB,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,295.6470301442748,295.11933954756944,294.3455300357199
0.002596083879470825,18565,18566,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.13_1,Ruepisa,Ruebisa,རུས་སྦིས་ས་,BT.WP.RB,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,0.03639718003216734,0.036332215910457086,0.03623695202737445
14.464907427430157,18554,18555,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.2_1,Bjenag,Bjena,སྦྱེད་ནག་,BT.WP.BJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,202.79847039924067,202.4365021230713,201.9057090848091
6.855948686599731,18554,18555,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.2_1,Bjenag,Bjena,སྦྱེད་ནག་,BT.WP.BJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,96.12062253101631,95.94906001393528,95.6974794316338
12.752411956787109,18557,18558,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.5_1,Gangteng,Gangtey|Gangte,སྒང་སྟེང་,BT.WP.GT,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,178.7892284628933,178.47011348782985,178.00216085683837
195.72935196101668,18557,18558,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.5_1,Gangteng,Gangtey|Gangte,སྒང་སྟེང་,BT.WP.GT,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,2744.131850761577,2739.2339406656765,2732.051607980473
0.571003532409668,18557,18558,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.5_1,Gangteng,Gangtey|Gangte,སྒང་སྟེང་,BT.WP.GT,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,8.0054880092528,7.991199278726879,7.970246175407917
2.9121179580688477,18564,18565,BTN,Bhutan,,BTN.18_1,Wangdue Phodrang,Wangdi Phodrang|Andguphodang|Wan,དབང་འདུས་ཕོ་བྲང་,BT-24,BT.WP,,Dzongkhag,District,1992,BTN.18.12_1,Phobji,,ཕོབ་སྦྱིས་,BT.WP.PJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,40.8279880449566,40.755115520706276,40.64825469587929
55.27773229032754,18540,18541,BTN,Bhutan,,BTN.16_1,Trongsa,Tongsa,ཀྲོང་གསར་རྫོང་ཁག,BT-32,BT.TO,,Dzongkhag,District,1992,BTN.16.5_1,Tangsibji,,སྟང་སི་སྦྱིས་,BT.TO.TJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,774.9955961943378,773.6123322109308,771.5839033656147
4.9259473085403425,18540,18541,BTN,Bhutan,,BTN.16_1,Trongsa,Tongsa,ཀྲོང་གསར་རྫོང་ཁག,BT-32,BT.TO,,Dzongkhag,District,1992,BTN.16.5_1,Tangsibji,,སྟང་སི་སྦྱིས་,BT.TO.TJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,69.06194073146006,68.938674359745,68.75791561301003
157.57042580872775,18540,18541,BTN,Bhutan,,BTN.16_1,Trongsa,Tongsa,ཀྲོང་གསར་རྫོང་ཁག,BT-32,BT.TO,,Dzongkhag,District,1992,BTN.16.5_1,Tangsibji,,སྟང་སི་སྦྱིས་,BT.TO.TJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,2209.142470802813,2205.19944554037,2199.417363250878
287.15969938695434,18540,18541,BTN,Bhutan,,BTN.16_1,Trongsa,Tongsa,ཀྲོང་གསར་རྫོང་ཁག,BT-32,BT.TO,,Dzongkhag,District,1992,BTN.16.5_1,Tangsibji,,སྟང་སི་སྦྱིས་,BT.TO.TJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,4025.9882815113365,4018.8024283080663,4008.2650384167896
332.05916969925164,18540,18541,BTN,Bhutan,,BTN.16_1,Trongsa,Tongsa,ཀྲོང་གསར་རྫོང་ཁག,BT-32,BT.TO,,Dzongkhag,District,1992,BTN.16.5_1,Tangsibji,,སྟང་སི་སྦྱིས་,BT.TO.TJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,4655.480308802361,4647.1708961189215,4634.985910044745
422.62511478453877,18540,18541,BTN,Bhutan,,BTN.16_1,Trongsa,Tongsa,ཀྲོང་གསར་རྫོང་ཁག,BT-32,BT.TO,,Dzongkhag,District,1992,BTN.16.5_1,Tangsibji,,སྟང་སི་སྦྱིས་,BT.TO.TJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,5925.217790753248,5914.6420656729515,5899.133741831418
49.48637104034424,18540,18541,BTN,Bhutan,,BTN.16_1,Trongsa,Tongsa,ཀྲོང་གསར་རྫོང་ཁག,BT-32,BT.TO,,Dzongkhag,District,1992,BTN.16.5_1,Tangsibji,,སྟང་སི་སྦྱིས་,BT.TO.TJ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,693.8005239881475,692.5621824011573,690.7462688622111
0.018401973247528076,18372,18373,BTN,Bhutan,,BTN.1_1,Bumthang,,བུམ་ཐང་རྫོང་ཁག,BT-33,BT.BU,,Dzongkhag,District,1992,BTN.1.2_1,Chhume,Chumey,ཆུ་མིག་,BT.BU.CU,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,0.25799626065007253,0.2575357716654081,0.2568605071095111
73.99157469511032,18372,18373,BTN,Bhutan,,BTN.1_1,Bumthang,,བུམ་ཐང་རྫོང་ཁག,BT-33,BT.BU,,Dzongkhag,District,1992,BTN.1.2_1,Chhume,Chumey,ཆུ་མིག་,BT.BU.CU,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1037.3642725251368,1035.5127153770657,1032.7975778668356
92.6183026470244,18372,18373,BTN,Bhutan,,BTN.1_1,Bumthang,,བུམ་ཐང་རྫོང་ཁག,BT-33,BT.BU,,Dzongkhag,District,1992,BTN.1.2_1,Chhume,Chumey,ཆུ་མིག་,BT.BU.CU,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1298.5116014065954,1296.1939310364899,1292.7952815458284
3.3549866676330566,18374,18375,BTN,Bhutan,,BTN.1_1,Bumthang,,བུམ་ཐང་རྫོང་ཁག,BT-33,BT.BU,,Dzongkhag,District,1992,BTN.1.4_1,Ura,,ཨུ་ར་,BT.BU.UR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,47.037021689858626,46.953066867005674,46.829954875064054
1.4571940898895264,18411,18412,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.2_1,Jaray,Jarey,རྒྱ་རས་,BT.LH.JR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,20.429908313413325,20.39344364639712,20.339971580834955
129.7510142672062,18411,18412,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.2_1,Jaray,Jarey,རྒྱ་རས་,BT.LH.JR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1819.113420403984,1815.8665450816807,1811.1053023688592
25.359806304872038,18411,18412,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.2_1,Jaray,Jarey,རྒྱ་རས་,BT.LH.JR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,355.545305357185,354.91070431198534,353.9801205038389
109.63199122458697,18411,18412,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.2_1,Jaray,Jarey,རྒྱ་རས་,BT.LH.JR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1537.0440660413665,1534.3006469717548,1530.2776763440631
18.861225620508197,18411,18412,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.2_1,Jaray,Jarey,རྒྱ་རས་,BT.LH.JR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,264.4349937864474,263.96301252016224,263.27089559492885
5.822156628072262,18411,18412,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.2_1,Jaray,Jarey,རྒྱ་རས་,BT.LH.JR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,81.62682440392386,81.48113138730248,81.2674860375927
26.934245276749134,18411,18412,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.2_1,Jaray,Jarey,རྒྱ་རས་,BT.LH.JR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,377.61899071158575,376.9449910761467,375.956632875068
47.31834536850453,18411,18412,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.2_1,Jaray,Jarey,རྒྱ་རས་,BT.LH.JR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,663.4047338843259,662.2206447368388,660.4842873885672
48.785457111597054,18411,18412,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.2_1,Jaray,Jarey,རྒྱ་རས་,BT.LH.JR,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,683.9736880167054,682.7528860239231,680.9626926795696
0.6062445640563965,18417,18418,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.8_1,Tsenkhar,Tsengkhar,སཙན་མཁར་,BT.LH.TS,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,8.499568413783773,8.484397815500344,8.46215153458221
68.97958444982767,18417,18418,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.8_1,Tsenkhar,Tsengkhar,སཙན་མཁར་,BT.LH.TS,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,967.096007035116,965.3698693878861,962.8386479893477
34.73563846766949,18417,18418,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.8_1,Tsenkhar,Tsengkhar,སཙན་མཁར་,BT.LH.TS,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,486.9947757996745,486.1255549463187,484.85092286376084
99.10484310507775,18417,18418,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.8_1,Tsenkhar,Tsengkhar,སཙན་མཁར་,BT.LH.TS,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1389.4531086146865,1386.9731197589851,1383.3364452042288
133.18395147442817,18417,18418,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.8_1,Tsenkhar,Tsengkhar,སཙན་མཁར་,BT.LH.TS,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1867.243311182341,1863.910530411328,1859.0233152939454
17.347496338784694,18417,18418,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.8_1,Tsenkhar,Tsengkhar,སཙན་མཁར་,BT.LH.TS,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,243.2124602533306,242.7783583845764,242.14178809651187
24.237382394075397,18417,18418,BTN,Bhutan,,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,BT-44,BT.LH,,Dzongkhag,District,1992,BTN.6.8_1,Tsenkhar,Tsengkhar,སཙན་མཁར་,BT.LH.TS,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,339.8088857920352,339.202372161163,338.3129759514038
1.2063835292309526,18518,18519,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.6_1,Tongzhang,Tomzhangtshen,སྟོང་མི་གཞང་ས་,BT.TY.TZ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,16.913536133590032,16.88334772286804,16.839079207358868
0.04140255689620971,18518,18519,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.6_1,Tongzhang,Tomzhangtshen,སྟོང་མི་གཞང་ས་,BT.TY.TZ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,0.5804651879932954,0.5794291348955545,0.5779098587386198
98.88418000578878,18518,18519,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.6_1,Tongzhang,Tomzhangtshen,སྟོང་མི་གཞང་ས་,BT.TY.TZ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1386.3594048192167,1383.8849378130026,1380.2563605404093
144.64574562076479,18518,18519,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.6_1,Tongzhang,Tomzhangtshen,སྟོང་མི་གཞང་ས་,BT.TY.TZ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,2027.9380361620638,2024.3184366962355,2019.0106284593055
60.33393772732467,18518,18519,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.6_1,Tongzhang,Tomzhangtshen,སྟོང་མི་གཞང་ས་,BT.TY.TZ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,845.8837601035564,844.3739701831414,842.160002739708
8.721428303420543,18518,18519,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.6_1,Tongzhang,Tomzhangtshen,སྟོང་མི་གཞང་ས་,BT.TY.TZ,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,122.27470714927054,122.05646307238572,121.73642829508879
137.7751343552768,18515,18516,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.3_1,Khamdang,,ཁམས་དྭངས་,BT.TY.KD,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1931.6118438003684,1928.1641737664065,1923.108484158415
123.87285952568052,18515,18516,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.3_1,Khamdang,,ཁམས་དྭངས་,BT.TY.KD,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,1736.701500636639,1733.6017196216806,1729.0561771219632
414.9120389394461,18515,18516,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.3_1,Khamdang,,ཁམས་དྭངས་,BT.TY.KD,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,5817.080217712726,5806.697503806654,5791.472213021689
34.50407254040241,18515,18516,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.3_1,Khamdang,,ཁམས་དྭངས་,BT.TY.KD,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,483.74821400299885,482.8847878303164,481.6186531116518
16.036206360906363,18515,18516,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.3_1,Khamdang,,ཁམས་དྭངས་,BT.TY.KD,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,224.82813231360976,224.4268440231817,223.8383918164041
4.837892458289862,18515,18516,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.3_1,Khamdang,,ཁམས་དྭངས་,BT.TY.KD,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,67.82740888038381,67.70634598370056,67.52881842954201
1.0922493624687195,18519,18520,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.8_1,Yalang,,ཡ་ལང་,BT.TY.YL,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,15.313371420763739,15.286039091064195,15.245958754528802
9.023744837492702,18519,18520,BTN,Bhutan,,BTN.19_1,Trashi Yangtse,Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,,BT.TY,,Dzongkhag,District,1992,BTN.19.8_1,Yalang,,ཡ་ལང་,BT.TY.YL,,Gewog,Village block,Unknown,,,,,,,,,,,,,,,,,,,,,,,Bhutan,,,,Bhutan,Asia,,126.51319474373459,126.28738553065762,125.95625718000446
